epoch,train_loss,validation_mcc,threshold
1,1.250483619755712,0.16199169545296704,0.58
2,1.1929847515862564,0.17196178764702322,0.7549999999999999
3,1.1798909234589543,0.17571971660776942,0.73
4,1.175020563191381,0.17775562441789444,0.59
5,1.1727111319015766,0.1781288151888377,0.625
6,1.1706793400748023,0.18624004233930413,0.7799999999999999
7,1.1682418923953484,0.18418982643344362,0.7499999999999999
8,1.163383659617654,0.18061965513171688,0.6649999999999999
9,1.1578172147274017,0.1766169169254711,0.7499999999999999
10,1.154965355478484,0.18434346865672038,0.6749999999999999
