epoch,train_loss,validation_mcc,threshold
1,1.240640913618022,0.22214384780628915,0.6649999999999999
2,1.1899592917540978,0.224517644393936,0.7649999999999999
3,1.1822165404928142,0.2220814109894137,0.7
4,1.1799871695452724,0.22865482915656254,0.6749999999999999
5,1.1785006749218907,0.22986136225792264,0.7449999999999999
6,1.1769437224700534,0.23087145257719988,0.6399999999999999
7,1.173065014954271,0.2263707223067129,0.7599999999999999
8,1.168094316433216,0.22073409814636397,0.635
9,1.1624495397353996,0.21883411423433508,0.695
10,1.1605377258925602,0.22015468979293515,0.7899999999999999
